-4.050132555686752312e+03,-2.706230862218700349e+04,0.000000000000000000e+00
4.034401071524282452e+04,4.171419625519774854e+03,0.000000000000000000e+00
3.202465639124257723e+04,1.737949519501067698e+03,0.000000000000000000e+00
2.232599078622943489e+04,-2.091309848361648619e+03,0.000000000000000000e+00
1.125391546638397267e+04,-7.409870844387449324e+03,0.000000000000000000e+00
3.084026183279755060e+03,-4.692414983746595681e+03,0.000000000000000000e+00
-4.504164123136689886e+04,2.775218107542954385e+03,0.000000000000000000e+00
-4.897120694269688101e+04,1.454796215648483485e+04,0.000000000000000000e+00
-5.096943107966915704e+04,2.384742415447626263e+04,0.000000000000000000e+00
5.820280757475097198e+04,9.400184784224256873e+03,0.000000000000000000e+00
-4.805075125466607278e+04,8.929305328101851046e+03,0.000000000000000000e+00
-4.792875830076867715e+04,9.166578331242315471e+03,0.000000000000000000e+00
-6.851245063902984839e+04,2.256600230921525508e+04,0.000000000000000000e+00
-5.807954146888770629e+04,2.211825259604118764e+04,0.000000000000000000e+00
-6.891163476259948220e+04,1.093653477209340781e+04,0.000000000000000000e+00
-5.901597492332040565e+04,1.140651209740713239e+04,0.000000000000000000e+00
-6.896169685856852448e+04,-6.894359606401994824e+02,0.000000000000000000e+00
-5.838486247519939207e+04,3.416149335978552699e+02,0.000000000000000000e+00
-6.902571157949056942e+04,-1.102470820129569620e+04,0.000000000000000000e+00
-5.791562374514242401e+04,-1.183224545215070248e+04,0.000000000000000000e+00
-6.855129289078438887e+04,-2.301406849045213312e+04,0.000000000000000000e+00
-5.797650527536822483e+04,-2.308928208613861352e+04,0.000000000000000000e+00
-5.219859385143936379e+04,2.512665832390170544e+04,0.000000000000000000e+00
-3.783538136164215393e+04,-2.714241563292965293e+04,0.000000000000000000e+00
-4.069335676452657208e+04,-1.757295517412479967e+04,0.000000000000000000e+00
-4.091182495188026223e+04,-1.259312317561637610e+04,0.000000000000000000e+00
-4.631197529789886903e+04,-1.005974214358534664e+04,0.000000000000000000e+00
5.065283575422712602e+03,1.155432771618571132e+04,0.000000000000000000e+00
3.920875495857093483e+03,2.937775453059002757e+02,0.000000000000000000e+00
-5.285349823955330066e+03,1.525279696676880121e+03,0.000000000000000000e+00
-1.656657146682590246e+04,1.628411822791211307e+03,0.000000000000000000e+00
-6.401229416456946637e+03,1.240176311767566949e+04,0.000000000000000000e+00
-9.592882508507580496e+03,2.178827067651599646e+04,0.000000000000000000e+00
1.698911262834852096e+03,2.223202565626334399e+04,0.000000000000000000e+00
2.595320781074283877e+04,1.155606595763005316e+03,0.000000000000000000e+00
1.727539906398905441e+04,1.478892035556025803e+03,0.000000000000000000e+00
1.600227042775071459e+04,1.198671219052653760e+04,0.000000000000000000e+00
1.473189801655721385e+04,2.194100066508259624e+04,0.000000000000000000e+00
2.463035295482777292e+04,2.291520640298631042e+04,0.000000000000000000e+00
2.572471721850940958e+04,1.240616875940281898e+04,0.000000000000000000e+00
3.649128388758946676e+04,1.208744117010850459e+04,0.000000000000000000e+00
3.575484788718784694e+04,2.167654944561515003e+04,0.000000000000000000e+00
5.588805763131409185e+04,2.802242175632249564e+04,0.000000000000000000e+00
4.500376969210978132e+04,1.101516023923922330e+04,0.000000000000000000e+00
4.329317857217916753e+04,4.368046966185793281e+03,0.000000000000000000e+00
6.792038505185709801e+04,1.127175272937584668e+04,0.000000000000000000e+00
