2.325700073242187500e+02
2.282500000000000000e+02
1.255000019073486328e+01
3.100000023841857910e-01
-1.512500000000000000e+02
-9.487000274658203125e+01
-1.065999984741210938e+01
2.276900024414062500e+02
1.712500000000000000e+02
1.695500030517578125e+02
1.049899978637695312e+02
1.099100036621093750e+02
4.534000015258789062e+01
2.163899993896484375e+02
8.544999694824218750e+01
1.198300018310546875e+02
-6.661000061035156250e+01
-6.455999755859375000e+01
1.027600021362304688e+02
5.884000015258789062e+01
1.437100067138671875e+02
3.270000076293945312e+01
1.156999969482421875e+02
1.636600036621093750e+02
1.108399963378906250e+02
1.223600006103515625e+02
9.065000152587890625e+01
7.630000305175781250e+01
9.080000305175781250e+01
8.912000274658203125e+01
9.943000030517578125e+01
9.330000305175781250e+01
7.245999908447265625e+01
9.931999969482421875e+01
7.951999664306640625e+01
5.729000091552734375e+01
3.897000122070312500e+01
1.038000011444091797e+01
1.105699996948242188e+02
8.491999816894531250e+01
1.073700027465820312e+02
1.582899932861328125e+02
1.805000000000000000e+02
1.090400009155273438e+02
8.041999816894531250e+01
1.645099945068359375e+02
5.427999877929687500e+01
1.106800003051757812e+02
1.900200042724609375e+02
7.033000183105468750e+01
6.884999847412109375e+01
5.409000015258789062e+01
5.420999908447265625e+01
8.930000305175781250e+01
7.904000091552734375e+01
4.968000030517578125e+01
4.234999847412109375e+01
4.086999893188476562e+01
1.678000068664550781e+01
2.163999938964843750e+01
4.538999938964843750e+01
6.966000366210937500e+01
1.792400054931640625e+02
8.308999633789062500e+01
1.485200042724609375e+02
9.787999725341796875e+01
1.467799987792968750e+02
3.670000076293945312e+01
6.295000076293945312e+01
9.630000305175781250e+01
1.293699951171875000e+02
1.128300018310546875e+02
9.629000091552734375e+01
8.958000183105468750e+01
1.683899993896484375e+02
1.342100067138671875e+02
1.573399963378906250e+02
1.406300048828125000e+02
3.508000183105468750e+01
5.415999984741210938e+01
3.388999938964843750e+01
1.786600036621093750e+02
-7.654000091552734375e+01
3.727999877929687500e+01
-8.262000274658203125e+01
